season,round,url,raceName,Circuit,date,time,FirstPractice,SecondPractice,ThirdPractice,Qualifying
2016,11,https://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix,Hungarian Grand Prix,"{'circuitId': 'hungaroring', 'url': 'https://en.wikipedia.org/wiki/Hungaroring', 'circuitName': 'Hungaroring', 'Location': {'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}}",2016-07-24,12:00:00Z,{'date': '2016-07-22'},{'date': '2016-07-22'},{'date': '2016-07-23'},{'date': '2016-07-23'}
2016,12,https://en.wikipedia.org/wiki/2016_German_Grand_Prix,German Grand Prix,"{'circuitId': 'hockenheimring', 'url': 'https://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",2016-07-31,12:00:00Z,{'date': '2016-07-29'},{'date': '2016-07-29'},{'date': '2016-07-30'},{'date': '2016-07-30'}
2016,13,https://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'spa', 'url': 'https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",2016-08-28,12:00:00Z,{'date': '2016-08-26'},{'date': '2016-08-26'},{'date': '2016-08-27'},{'date': '2016-08-27'}
2016,14,https://en.wikipedia.org/wiki/2016_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'https://en.wikipedia.org/wiki/Monza_Circuit', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.615599999999986', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",2016-09-04,12:00:00Z,{'date': '2016-09-02'},{'date': '2016-09-02'},{'date': '2016-09-03'},{'date': '2016-09-03'}
2016,15,https://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix,Singapore Grand Prix,"{'circuitId': 'marina_bay', 'url': 'https://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit', 'circuitName': 'Marina Bay Street Circuit', 'Location': {'lat': '1.2914', 'long': '103.864', 'locality': 'Marina Bay', 'country': 'Singapore'}}",2016-09-18,12:00:00Z,{'date': '2016-09-16'},{'date': '2016-09-16'},{'date': '2016-09-17'},{'date': '2016-09-17'}
2016,16,https://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix,Malaysian Grand Prix,"{'circuitId': 'sepang', 'url': 'https://en.wikipedia.org/wiki/Sepang_International_Circuit', 'circuitName': 'Sepang International Circuit', 'Location': {'lat': '2.76083', 'long': '101.738', 'locality': 'Kuala Lumpur', 'country': 'Malaysia'}}",2016-10-02,07:00:00Z,{'date': '2016-09-30'},{'date': '2016-09-30'},{'date': '2016-10-01'},{'date': '2016-10-01'}
2016,17,https://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix,Japanese Grand Prix,"{'circuitId': 'suzuka', 'url': 'https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course', 'circuitName': 'Suzuka Circuit', 'Location': {'lat': '34.843100000000014', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}}",2016-10-09,05:00:00Z,{'date': '2016-10-07'},{'date': '2016-10-07'},{'date': '2016-10-08'},{'date': '2016-10-08'}
2016,18,https://en.wikipedia.org/wiki/2016_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'americas', 'url': 'https://en.wikipedia.org/wiki/Circuit_of_the_Americas', 'circuitName': 'Circuit of the Americas', 'Location': {'lat': '30.1328', 'long': '-97.6411', 'locality': 'Austin', 'country': 'USA'}}",2016-10-23,19:00:00Z,{'date': '2016-10-21'},{'date': '2016-10-21'},{'date': '2016-10-22'},{'date': '2016-10-22'}
2016,19,https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix,Mexican Grand Prix,"{'circuitId': 'rodriguez', 'url': 'https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",2016-10-30,19:00:00Z,{'date': '2016-10-28'},{'date': '2016-10-28'},{'date': '2016-10-29'},{'date': '2016-10-29'}
2016,20,https://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix,Brazilian Grand Prix,"{'circuitId': 'interlagos', 'url': 'https://en.wikipedia.org/wiki/Interlagos_Circuit', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.69969999999999', 'locality': 'São Paulo', 'country': 'Brazil'}}",2016-11-13,16:00:00Z,{'date': '2016-11-11'},{'date': '2016-11-11'},{'date': '2016-11-12'},{'date': '2016-11-12'}
2016,21,https://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix,Abu Dhabi Grand Prix,"{'circuitId': 'yas_marina', 'url': 'https://en.wikipedia.org/wiki/Yas_Marina_Circuit', 'circuitName': 'Yas Marina Circuit', 'Location': {'lat': '24.4672', 'long': '54.6031', 'locality': 'Abu Dhabi', 'country': 'UAE'}}",2016-11-27,13:00:00Z,{'date': '2016-11-25'},{'date': '2016-11-25'},{'date': '2016-11-26'},{'date': '2016-11-26'}
